Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
NOS1AP,ENSG00000198929,0.750077778727063,0.567292185796179,0.95868312782331,-0.00876425784461635,missense|LC,1162070130,1,162070130,
PCYOX1,ENSG00000116005,0.750131820610056,0.513659267518967,0.996726954240295,-0.0143905595611655,missense|LC,2070253845,2,70253845,
DERA,ENSG00000023697,0.75034344268072,0.510361292197751,0.951477120162324,-0.0187119426290006,missense|LC,12015911291,12,15911291,
RHBDF2,ENSG00000129667,0.75042192645648,0.52777455671561,0.89929936470953,0.00564653055531684,missense|LC,17076466106,17,76466106,
L1CAM,ENSG00000198910,0.750476118924969,0.537536056049722,0.877078061997225,0.00692869913949607,missense|LC,23153862624,X,153862624,
GAL3ST3,ENSG00000175229,0.750539503762875,0.942967301392851,0.515529115196206,-0.00112698358700661,missense|LC,11066042446,11,66042446,
NTRK3,ENSG00000140538,0.750547457383833,0.523332723844355,0.939601449227797,-0.0185735106152887,missense|LC,15087876851,15,87876851,
PNMA1,ENSG00000176903,0.750570346503782,0.824911912561605,0.535205341547678,-0.00473343781991145,missense|LC,14073712540,14,73712540,
OR11H12,ENSG00000257115,0.750580842069475,0.654234074969378,0.55753379848523,0.00362976217649969,missense|LC,14018601090,14,18601090,
MEF2C,ENSG00000081189,0.750597998326599,0.521798084638949,1,-0.0401454956881502,missense|LC,5088722537,5,88722537,
MYO1B,ENSG00000128641,0.750636092061968,0.529863842104293,0.951194715491349,-0.00692667716364566,missense|LC,2191247850,2,191247850,
ZBTB11,ENSG00000066422,0.750647692784574,0.62716847923738,0.537368684555629,-0.00549327946906678,missense|LC,3101651066,3,101651066,
ENHO,ENSG00000168913,0.750684967410301,0.550641225622663,1,-0.040169318243797,missense|LC,9034517192,9,34517192,
ARF6,ENSG00000165527,0.750743671983203,0.596537924055095,0.993806040328073,-0.0402327296550941,missense|LC,14049893620,14,49893620,
CCDC96,ENSG00000173013,0.750763118742753,0.572493517938029,0.517566845128726,0.00868654101407845,missense|LC,4007041119,4,7041119,
RPS6KA3,ENSG00000177189,0.750793108703645,0.592359784674133,0.799916692470409,0.0120050893610174,missense|LC,23020155326,X,20155326,
AFDN,ENSG00000130396,0.750815775496013,0.527867361965259,0.512721749081277,-0.00516692890767273,missense|LC,6167864490,6,167864490,
CNDP2,ENSG00000133313,0.751031189460734,0.541125169623246,0.764701061606643,-0.00802952782908019,missense|LC,18074499905,18,74499905,
PAG1,ENSG00000076641,0.75107123792128,0.519878298157402,0.999724343275708,-0.014510654555354,missense|LC,8080976465,8,80976465,
DNA2,ENSG00000138346,0.751178361042857,0.539017902887682,0.970008398792472,-0.00523069456660708,missense|LC,10068415014,10,68415014,
NIM1K,ENSG00000177453,0.751246022425782,0.5595991383909,0.997263733917971,-0.00820459889418083,missense|LC,5043232411,5,43232411,
MRTO4,ENSG00000053372,0.751311559258257,0.519423494736993,0.760787909688827,-0.0145242745277968,missense|LC,1019251357,1,19251357,
AC008481.3,ENSG00000267477,0.751318876658477,0.520448338064319,0.928893235336707,-0.0182561985011154,missense|LC,19011466107,19,11466107,
TRIP12,ENSG00000153827,0.751347430518835,0.873608519567205,0.512431019565174,0.00193640399398393,missense|LC,2229767444,2,229767444,
TMA16,ENSG00000198498,0.751404487011652,0.558748453706619,0.999999838765158,-0.0136491684740035,missense|LC,4163494687,4,163494687,
FNDC7,ENSG00000143107,0.751452242723498,0.619474933047338,0.526974247392494,-0.00519487412194891,missense|LC,1108712875,1,108712875,
H1-5,ENSG00000184357,0.751595388659303,0.560588752108586,0.667722874055967,0.00570111300410618,missense|LC,6027865244,6,27865244,
SGCB,ENSG00000163069,0.751627526054494,0.968147510754373,0.527620019819603,-0.000704947772716783,missense|LC,4052017032,4,52017032,
RWDD4,ENSG00000182552,0.751685582082959,0.887778871903214,0.623484345051873,0.00217691140368952,missense|LC,4183641389,4,183641389,
OSBPL8,ENSG00000091039,0.751735243831057,0.507474502306411,0.992623422929358,-0.0124400879628751,missense|LC,12076346796,12,76346796,
HMBOX1,ENSG00000147421,0.751784364209511,0.521213517085676,1,-0.0401532324144578,missense|LC,8028963863,8,28963863,
DLG2,ENSG00000150672,0.751790338605445,0.533744286504378,0.865685017053449,0.00980967478573791,missense|LC,11083459811,11,83459811,
PLEKHH3,ENSG00000068137,0.751800794344543,0.548875698923176,0.741475473761256,0.00493589349242597,missense|LC,17042662914,17,42662914,
DDIT4L,ENSG00000145358,0.7518764153048,0.611880097404227,0.61171661905828,0.00701236503194891,missense|LC,4100187583,4,100187583,
GTF3C2,ENSG00000115207,0.751917749392838,0.881507063312718,0.564080179676094,0.00213151236957946,missense|LC,2027322390,2,27322390,
LIMD1,ENSG00000144791,0.752011888268267,0.539547575255291,0.659463534979619,0.00565670787036014,missense|LC,3045594844,3,45594844,
PLK3,ENSG00000173846,0.752092989612361,0.529872557454274,0.773837505807063,-0.00847935891175238,missense|LC,1044800347,1,44800347,
FAM71A,ENSG00000162771,0.752120609921812,0.5362309260733,0.856063368819859,-0.00575305753943284,missense|LC,1212619474,1,212619474,
ALDH4A1,ENSG00000159423,0.752201608801339,0.760996746402127,0.524005499954036,-0.0031810189432907,missense|LC,1018872795,1,18872795,
R3HCC1,ENSG00000104679,0.752322941266334,0.506775121044042,0.568104584611733,0.011200377098364,missense|LC,8023287868,8,23287868,
POLR2I,ENSG00000105258,0.752341723232431,0.535471666848185,1,-0.0401571828634198,missense|LC,19036111137,19,36111137,
ZSWIM2,ENSG00000163012,0.752420933214459,0.594245743999581,0.546923293631421,-0.00513994830767011,missense|LC,2186827915,2,186827915,
LAYN,ENSG00000204381,0.752510938731178,0.531483613280411,0.609408497105367,0.00988682913653293,missense|LC,11111536727,11,111536727,
WDR93,ENSG00000140527,0.752580920836017,0.515042603297841,0.999316870537799,-0.0108547225684776,missense|LC,15089686442,15,89686442,
KPNA6,ENSG00000025800,0.752650324701923,0.573413022898434,1,-0.0134130958143323,missense|LC,1032108019,1,32108019,
MYOC,ENSG00000034971,0.752653300056826,0.56724765891753,0.710006776277969,0.00620561225746491,missense|LC,1171635836,1,171635836,
UBXN10,ENSG00000162543,0.752760513605923,0.521426640660054,0.999259480449263,-0.0186879590571096,missense|LC,1020190432,1,20190432,
CNKSR3,ENSG00000153721,0.752847154858953,0.759582350215962,0.539317583579276,-0.00435510652633503,missense|LC,6154406274,6,154406274,
SIAH3,ENSG00000215475,0.752900980894048,0.516584223190744,0.999968683443507,-0.0187694407427307,missense|LC,13045783319,13,45783319,
SLC9A3,ENSG00000066230,0.753019265252009,0.537518763946632,0.904969879096645,-0.00593093676984016,missense|LC,5000465612,5,465612,
OGFRL1,ENSG00000119900,0.753055618506841,0.511090444838636,0.849549586659536,-0.0143512995504102,missense|LC,6071288835,6,71288835,
TNN,ENSG00000120332,0.753114429465521,0.745156949887829,0.538552432793724,0.00223355244230696,missense|LC,1175077321,1,175077321,
ASPDH,ENSG00000204653,0.75314014476021,0.582482625260537,0.587586608907165,0.00652383447595502,missense|LC,19050506603,19,50506603,
MRPS15,ENSG00000116898,0.753231231510064,0.520634580895042,0.998042819313396,-0.0145056769240375,missense|LC,1036455680,1,36455680,
ZNF367,ENSG00000165244,0.753252406150867,0.586992724736767,0.840527908518814,0.00832839401753781,missense|LC,9096383409,9,96383409,
STOX1,ENSG00000165730,0.753300116623751,0.550597762748238,0.713290283787426,0.00538781940480608,missense|LC,10068827538,10,68827538,
NFE2L1,ENSG00000082641,0.753332383566601,0.951490105971082,0.520869044626553,-0.000890212161957259,missense|LC,17048043439,17,48043439,
ABCA10,ENSG00000154263,0.753367993824998,0.539885311813964,0.698322859457048,-0.00403495602019777,missense|LC,17069148781,17,69148781,
TFAP2E,ENSG00000116819,0.753431720004092,0.849197107586695,0.553855053275419,0.00232932256548687,missense|LC,1035573439,1,35573439,
ZRANB2,ENSG00000132485,0.753458139248589,0.576109698168781,0.54297743143101,0.0126699344225327,missense|LC,1071065029,1,71065029,
COPRS,ENSG00000172301,0.75348848505489,0.585288344624878,1,-0.0131182810101484,missense|LC,17031852049,17,31852049,
OLFML3,ENSG00000116774,0.753491559685118,0.571722097011142,0.680227588747717,0.00654950879034626,missense|LC,1113979481,1,113979481,
BRCA1,ENSG00000012048,0.753497895989873,0.528132213724023,0.540249358123325,-0.00434013044003574,missense|LC,17043045552,17,43045552,
SFXN4,ENSG00000183605,0.753546508860218,0.522171491453956,0.924723256463022,-0.0181677066141341,missense|LC,10119136361,10,119136361,
AC008403.1,ENSG00000268465,0.753648230932587,0.528551005130331,1,-0.0401449922625738,missense|LC,19048461676,19,48461676,
SOX11,ENSG00000176887,0.75365015121189,0.611273207282447,0.999683824851476,-0.00638779281494389,missense|LC,2005692650,2,5692650,
PRRT3,ENSG00000163704,0.753660663584989,0.512660423408341,0.999596488980895,-0.00752671724167671,missense|LC,3009940795,3,9940795,
H3C7,ENSG00000277775,0.753673100769235,0.523754457347832,1,-0.0400366226409336,missense|LC,6026246590,6,26246590,
FCF1,ENSG00000119616,0.753721153057195,0.745430205881559,0.58795482883726,-0.00551222832999305,missense|LC,14074713053,14,74713053,
RIT2,ENSG00000152214,0.753771135114112,0.520550747089549,1,-0.0401462150833586,missense|LC,18042743461,18,42743461,
ANHX,ENSG00000227059,0.753771884386624,0.541729855444983,0.649816134626311,0.008629808192043,missense|LC,12133218822,12,133218822,
CPA4,ENSG00000128510,0.753783373635314,0.518371313710801,0.956444822721221,-0.0124708721351916,missense|LC,7130289491,7,130289491,
SAMD1,ENSG00000141858,0.753871089096278,0.822210289517297,0.549750451076847,-0.00255248632874072,missense|LC,19014083168,19,14083168,
SIRPB2,ENSG00000196209,0.75390703787984,0.724079505111621,0.530375395099414,0.00686156562638298,missense|LC,20001476072,20,1476072,
FGFR1,ENSG00000077782,0.753921461500551,0.522620372437988,0.64275079800289,-0.00904141786103089,missense|LC,8038406919,8,38406919,
OR10H5,ENSG00000172519,0.753964086568249,0.922596515606554,0.531204361207361,-0.00157760205350349,missense|LC,19015793981,19,15793981,
POLR2L,ENSG00000177700,0.753966414230205,0.530061177983228,1,-0.0401440250683699,missense|LC,11000836043,11,836043,
NSD2,ENSG00000109685,0.75399674289689,0.512392252156349,0.976158109359518,-0.00818197873938544,missense|LC,4001900580,4,1900580,
GAPDHS,ENSG00000105679,0.754028380313285,0.572761853367487,0.866117678517072,-0.00774434851667871,missense|LC,19035533469,19,35533469,
WDTC1,ENSG00000142784,0.754063454969426,0.520571798513714,0.559902462584449,0.0129805809461741,missense|LC,1027260968,1,27260968,
AMBRA1,ENSG00000110497,0.754173890848602,0.79324572555002,0.531020700541312,-0.00282350507338504,missense|LC,11046397307,11,46397307,
ITGAE,ENSG00000083457,0.754280643210102,0.684308309374595,0.528374341671295,-0.00325600101788372,missense|LC,17003714829,17,3714829,
SQLE,ENSG00000104549,0.754321962491278,0.524333803729879,1,-0.0383832435838803,missense|LC,8124999302,8,124999302,
CLDN20,ENSG00000171217,0.754351343074807,0.536023544459136,0.524457842796537,0.0141698403252381,missense|LC,6155260191,6,155260191,
CT47B1,ENSG00000236446,0.754356119619589,0.599838415689827,0.527802407334278,-0.00450577368355045,missense|LC,23120873860,X,120873860,
PTP4A1,ENSG00000112245,0.754399022586517,0.526644566739161,1,-0.0401547801592176,missense|LC,6063576828,6,63576828,
PBLD,ENSG00000108187,0.754402362720117,0.564138081509018,0.996111874322494,-0.0102553106806288,missense|LC,10068284112,10,68284112,
ZBTB21,ENSG00000173276,0.754410218389556,0.808281871630969,0.544313118521005,0.00242626379043181,missense|LC,21041990802,21,41990802,
CPB1,ENSG00000153002,0.754501640870949,0.929574237123895,0.548936335634785,-0.000954838462912233,missense|LC,3148827774,3,148827774,
KLK10,ENSG00000129451,0.754524203686138,0.870940552288542,0.551860467447778,-0.00219444192630756,missense|LC,19051009086,19,51009086,
PIGO,ENSG00000165282,0.754553904966689,0.602045816283422,0.531372762756278,-0.0053865817178161,missense|LC,9035088977,9,35088977,
TROAP,ENSG00000135451,0.754571078737338,0.824434013602032,0.542199444244904,0.0022694357957461,missense|LC,12049323481,12,49323481,
STIM1,ENSG00000167323,0.754629187404672,0.536728019028303,1,-0.0389957408768524,missense|LC,11003856161,11,3856161,
CRK,ENSG00000167193,0.754684736071246,0.772587144625735,0.535584592717138,0.00894044835513467,missense|LC,17001423407,17,1423407,
GDF6,ENSG00000156466,0.754749791461772,0.605270231874539,0.999970370217065,-0.00743708441678954,missense|LC,8096144456,8,96144456,
SEPTIN6,ENSG00000125354,0.754766621546928,0.527937941731171,0.744509513604006,-0.0165398999846208,missense|LC,23119616653,X,119616653,
ADRB3,ENSG00000188778,0.754800289263801,0.524426445900073,0.969671811370018,-0.013507979487018,missense|LC,8037964165,8,37964165,
C4A,ENSG00000244731,0.75496483623988,0.827055885572658,0.547072365555088,0.00348217494341435,missense|LC,6031978834,6,31978834,
STX16-NPEPL1,ENSG00000254995,0.754970646993221,0.533879738195463,0.552911290006661,0.0112848791611492,missense|LC,20058651915,20,58651915,
GLRA3,ENSG00000145451,0.755081935977666,0.754447210968951,0.555719402795744,0.00459573414170437,missense|LC,4174642070,4,174642070,
CDA,ENSG00000158825,0.75509672513941,0.571876745753521,0.999999964880268,-0.0172401195728266,missense|LC,1020589047,1,20589047,
CCDC85C,ENSG00000205476,0.755155811845338,0.902782108363029,0.523348922661604,0.00220374248829395,missense|LC,14099495419,14,99495419,
ECD,ENSG00000122882,0.75515855823986,0.893551123923347,0.534274387239303,-0.00144721655828623,missense|LC,10073130651,10,73130651,
PLD5,ENSG00000180287,0.755203863989627,0.976955813618804,0.537047589082257,-0.000521132741371565,missense|LC,1242089753,1,242089753,
DDB2,ENSG00000134574,0.75524894059501,0.595881688467289,0.671844306684545,0.0077764966932695,missense|LC,11047215012,11,47215012,
LGALS12,ENSG00000133317,0.755354376416988,0.522517069620481,0.999821754551191,-0.0183923679296956,missense|LC,11063506286,11,63506286,
RAPGEF5,ENSG00000136237,0.755401917769138,0.523899313838173,0.817311002774493,0.0107561816383606,missense|LC,7022122360,7,22122360,
PABPN1,ENSG00000100836,0.755442518561832,0.547442479236647,0.616630805440901,0.0091162701682548,missense|LC,14023319702,14,23319702,
C11orf95,ENSG00000188070,0.755462502241342,0.512040134564362,0.910770027066029,-0.00852472750412925,missense|LC,11063756074,11,63756074,
RIMKLB,ENSG00000166532,0.755549749531826,0.532078908826744,0.995520403543052,-0.0183605547929157,missense|LC,12008713799,12,8713799,
PEBP4,ENSG00000134020,0.755639685958754,0.559058025117893,0.649875971310368,0.0119624914668251,missense|LC,8022713181,8,22713181,
UGT1A8,ENSG00000242366,0.755683192480445,0.564995927459286,0.836229832815782,-0.0068362593443934,missense|LC,2233617551,2,233617551,
C2CD4B,ENSG00000205502,0.755696270970865,0.751311417393578,0.548351640236153,0.00300375079018654,missense|LC,15062163755,15,62163755,
ZFHX4,ENSG00000091656,0.75575621629826,0.874576557703105,0.522235998325328,-0.000972365445596049,missense|LC,8076704006,8,76704006,
KCNQ2,ENSG00000075043,0.75575637557081,0.899066159232472,0.527670218142803,0.00209047353699466,missense|LC,20063406527,20,63406527,
FIGLA,ENSG00000183733,0.755798398435154,0.541132531143192,0.659855485478172,0.0098127247048212,missense|LC,2070777324,2,70777324,
H2BC12,ENSG00000197903,0.755802248187924,0.517420972459744,1,-0.0401383089445417,missense|LC,6027146273,6,27146273,
MYB,ENSG00000118513,0.755885630371498,0.829686823285627,0.522744480049578,0.00440525304766102,missense|LC,6135181428,6,135181428,
BLK,ENSG00000136573,0.755903331301347,0.542901589746024,0.931121668423748,-0.00532418850408204,missense|LC,8011543088,8,11543088,
GOLGA8R,ENSG00000186399,0.756004661857784,0.565772707012596,0.99785358128774,-0.0403590518402056,missense|LC,15030404651,15,30404651,
SUSD5,ENSG00000173705,0.756029603015289,0.550513252982137,0.728159756508864,0.00594698911555037,missense|LC,3033152646,3,33152646,
CPD,ENSG00000108582,0.756034207449721,0.979951506009157,0.536207181287317,-0.00022231662005285,missense|LC,17030378795,17,30378795,
GLI3,ENSG00000106571,0.75606532841515,0.94721098440739,0.535432126727172,-0.000507429176226355,missense|LC,7041964275,7,41964275,
STX2,ENSG00000111450,0.756099222219599,0.650764376779217,0.535441611488024,0.00885518117131554,missense|LC,12130791844,12,130791844,
HBP1,ENSG00000105856,0.756191468896079,0.519167128795756,1,-0.018688061146136,missense|LC,7107168943,7,107168943,
HOXD10,ENSG00000128710,0.75623218664383,0.908381241647144,0.535300847992316,-0.00254848688938064,missense|LC,2176116759,2,176116759,
H3C3,ENSG00000287080,0.756284593433868,0.517135367065372,1,-0.040070538494491,missense|LC,6026043204,6,26043204,
FAM13A,ENSG00000138640,0.756343215677313,0.567339850122381,0.917344505268257,0.00585303899822917,missense|LC,4088728429,4,88728429,
SLC27A4,ENSG00000167114,0.756369018174288,0.521960824472413,0.748091147477557,-0.0080078391105295,missense|LC,9128342181,9,128342181,
ANXA13,ENSG00000104537,0.756394273851115,0.573014766293202,0.51389132905945,-0.00959107619401108,missense|LC,8123681109,8,123681109,
UBE2E1,ENSG00000170142,0.75640784697708,0.537739917225988,1,-0.0401720886505471,missense|LC,3023807158,3,23807158,
C5orf24,ENSG00000181904,0.756474170781399,0.527237485789256,1,-0.0396538109569598,missense|LC,5134854812,5,134854812,
SPTLC2,ENSG00000100596,0.75659667283309,0.600135882272276,0.76469762458612,0.00773347424933053,missense|LC,14077512165,14,77512165,
IRF8,ENSG00000140968,0.756646558599454,0.567309777875061,0.972076948219041,-0.00593410954592102,missense|LC,16085902928,16,85902928,
DEF6,ENSG00000023892,0.756676344135378,0.718022765505168,0.589467462348072,0.00420639654140089,missense|LC,6035292821,6,35292821,
C5,ENSG00000106804,0.756676834125604,0.729869934081307,0.524867139803861,-0.00485740009499243,missense|LC,9120952659,9,120952659,
BECN2,ENSG00000196289,0.756681586887007,0.567169708893375,0.563635925385398,0.00605736386694672,missense|LC,1241957635,1,241957635,
HOXD4,ENSG00000170166,0.756695172933055,0.611658186980739,0.566132797769355,0.00929643111802556,missense|LC,2176151575,2,176151575,
ATP23,ENSG00000166896,0.756780803443433,0.985712360052291,0.620155215023763,0.000239454466260599,missense|LC,12057941569,12,57941569,
DUSP22,ENSG00000112679,0.756786741548334,0.767667484528224,0.563579995417926,0.00345825224430437,missense|LC,6000292437,6,292437,
BSDC1,ENSG00000160058,0.756797974207599,0.537335738858254,0.798321793562071,-0.012023558931088,missense|LC,1032361388,1,32361388,
COL4A4,ENSG00000081052,0.756829917572267,0.537704736892061,0.672517061133817,-0.00451798526108034,missense|LC,2227007222,2,227007222,
CRIP2,ENSG00000182809,0.756875319813135,0.996928867797588,0.585945167780329,0.000105358878242825,missense|LC,14105468228,14,105468228,
STAT5B,ENSG00000173757,0.756917610178166,0.514049098634639,1,-0.0179601452842258,missense|LC,17042201720,17,42201720,
POLR1D,ENSG00000186184,0.756945268840575,0.531541824607521,1,-0.0399334806814092,missense|LC,13027621893,13,27621893,
ZNF93,ENSG00000184635,0.756976579431081,0.591233147535973,0.732323695198346,0.00434183981859201,missense|LC,19019900942,19,19900942,
TAPT1,ENSG00000169762,0.756977066725134,0.57077666654541,0.979876347016699,-0.0067514597555954,missense|LC,4016163268,4,16163268,
H3-5,ENSG00000188375,0.757034313186734,0.54248589242512,0.999999414751656,-0.0172669570801481,missense|LC,12031791652,12,31791652,
SULT1B1,ENSG00000173597,0.757035540931743,0.622153326870965,0.5431651221773,-0.00875422626616126,missense|LC,4069727033,4,69727033,
CITED2,ENSG00000164442,0.75707351429648,0.572096895689438,0.751184131459162,-0.00585543648097883,missense|LC,6139373069,6,139373069,
STYX,ENSG00000198252,0.757101023802829,0.957230846660412,0.59696960892973,-0.00126144992383382,missense|LC,14052727478,14,52727478,
PSMD7,ENSG00000103035,0.757169085883586,0.619063053662885,0.538869513131795,-0.0115756774975301,missense|LC,16074296829,16,74296829,
ARMCX1,ENSG00000126947,0.757287494948787,0.530783302845959,0.968003667393398,-0.0159736894274078,missense|LC,23101552839,X,101552839,
TMEM177,ENSG00000144120,0.757354989722283,0.562799780806315,0.640741286639617,-0.00850998122278949,missense|LC,2119680773,2,119680773,
B9D2,ENSG00000123810,0.757356949680677,0.531662393625613,0.921373945847298,-0.0180374327487524,missense|LC,19041352588,19,41352588,
SGTB,ENSG00000197860,0.757398960273935,0.965107658137747,0.629287503867647,0.000682098965031101,missense|LC,5065660928,5,65660928,
GOLGA1,ENSG00000136935,0.757400545029338,0.624027071534094,0.522751920259295,0.0060894483916629,missense|LC,9124873604,9,124873604,
MAL,ENSG00000172005,0.757463171044061,0.672764963776239,0.625140485186462,-0.00565940503681447,missense|LC,2095025739,2,95025739,
RAMP1,ENSG00000132329,0.757473874753956,0.760600101818681,0.536825868426476,0.00658653827239794,missense|LC,2237859580,2,237859580,
PYDC1,ENSG00000169900,0.757479455225236,0.528554495654867,1,-0.0401534404032717,missense|LC,16031214619,16,31214619,
LMO3,ENSG00000048540,0.75751330627679,0.534521280650331,1,-0.0400671612560459,missense|LC,12016551213,12,16551213,
CXCR5,ENSG00000160683,0.757577847791301,0.533005283286897,0.731634813074805,-0.0137142134036238,missense|LC,11118883866,11,118883866,
ANKRD2,ENSG00000165887,0.757720735171724,0.762545934243662,0.585417906387507,0.00321273910977884,missense|LC,10097567841,10,97567841,
CFAP44,ENSG00000206530,0.757728348408528,0.79243481260383,0.556994694375683,-0.00131587221449874,missense|LC,3113283321,3,113283321,
CRTC2,ENSG00000160741,0.757739615439135,0.527869420268734,0.834710722675286,-0.0107690033666245,missense|LC,1153942676,1,153942676,
CTTNBP2NL,ENSG00000143079,0.757767249535715,0.805643947915607,0.558919704826071,-0.00236668302645594,missense|LC,1112416152,1,112416152,
VASH1,ENSG00000071246,0.757801409223012,0.739934570618728,0.547752689416814,-0.00690444596837272,missense|LC,14076762734,14,76762734,
PLXNB3,ENSG00000198753,0.757840714417711,0.529997929305059,0.619665990440734,0.00346830132990385,missense|LC,23153765438,X,153765438,
WAPL,ENSG00000062650,0.757849814258382,0.717881251386693,0.539856415129445,0.00434271056281344,missense|LC,10086437465,10,86437465,
GNA13,ENSG00000120063,0.757935706448224,0.61085676203065,0.589182869184442,-0.00755776140024128,missense|LC,17065014247,17,65014247,
TMEM150B,ENSG00000180061,0.757951724762023,0.751481405127785,0.574575194722737,-0.00371712606537934,missense|LC,19055308586,19,55308586,
XKR4,ENSG00000206579,0.75799684006724,0.798867244804646,0.521337885565797,0.00601272920274046,missense|LC,8055102311,8,55102311,
PPIAL4A,ENSG00000263353,0.758018263866466,0.605764413104933,0.747513752712493,0.00507436458378437,missense|LC,1120889749,1,120889749,
PANX1,ENSG00000110218,0.758018988991741,0.863447841230838,0.525681145320211,0.00353794998525822,missense|LC,11094129237,11,94129237,
OSCAR,ENSG00000170909,0.758101986840126,0.837534952485663,0.600996989329018,0.00242518480022009,missense|LC,19054095061,19,54095061,
SLC32A1,ENSG00000101438,0.758145137435197,0.976363478183424,0.592062780117266,0.000619576016558517,missense|LC,20038724608,20,38724608,
TYRO3,ENSG00000092445,0.758157287534045,0.534642197143285,0.634789935670328,0.00677279714672662,missense|LC,15041557066,15,41557066,
MEGF9,ENSG00000106780,0.758181571813525,0.527318820612016,0.812778076598332,-0.00895262454616767,missense|LC,9120605102,9,120605102,
KLHL14,ENSG00000197705,0.758227076091276,0.53927441652961,0.722154181844906,-0.0105158656062373,missense|LC,18032677092,18,32677092,
TRIAP1,ENSG00000170855,0.758276447828853,0.633808038341185,0.609807149996523,0.0241696130061777,missense|LC,12120440406,12,120440406,
MORC4,ENSG00000133131,0.758310725994387,0.580424385962394,0.665813180928366,0.00571106578584365,missense|LC,23106941440,X,106941440,
LBR,ENSG00000143815,0.758338565224301,0.586713464479458,0.520820405432877,0.00824675730719604,missense|LC,1225398410,1,225398410,
TADA3,ENSG00000171148,0.758505040268442,0.52902588577276,0.967833217533231,-0.0141604617533528,missense|LC,3009780274,3,9780274,
PDE6H,ENSG00000139053,0.758540669707054,0.541413665488383,1,-0.0401855115205042,missense|LC,12014977937,12,14977937,
TTC6,ENSG00000139865,0.758644261821394,0.712568504064985,0.527690817865898,-0.00219391432568269,missense|LC,14037622065,14,37622065,
PPIF,ENSG00000108179,0.758675238703217,0.533312875977095,0.90449331249748,-0.0179169285014123,missense|LC,10079347381,10,79347381,
PRELID3A,ENSG00000141391,0.75874245379289,0.721194716129271,0.547369239929392,-0.011612001984379,missense|LC,18012407872,18,12407872,
MRPL35,ENSG00000132313,0.758828226612695,0.634389656444504,0.805252851179153,-0.00618093065640162,missense|LC,2086195228,2,86195228,
NRIP3,ENSG00000175352,0.758950423408025,0.623770806614024,0.595598345197872,-0.00729962619896155,missense|LC,11008983473,11,8983473,
TAFA4,ENSG00000163377,0.75898372230129,0.878701695176008,0.536074126993734,-0.00394240949451919,missense|LC,3068733035,3,68733035,
KLK8,ENSG00000129455,0.759069925754331,0.53253121216549,1,-0.0401610569405645,missense|LC,19050995981,19,50995981,
SERPINA7,ENSG00000123561,0.759108816139447,0.713156818821209,0.570026635928562,0.00572583861255274,missense|LC,23106033439,X,106033439,
SNRK,ENSG00000163788,0.759246841013686,0.572376918552013,0.813690236560023,0.00905931977811929,missense|LC,3043303163,3,43303163,
C11orf58,ENSG00000110696,0.759250139471363,0.522721193228036,1,-0.0401198673667711,missense|LC,11016738694,11,16738694,
VAT1,ENSG00000108828,0.759417017063323,0.878990373286891,0.533426645817259,0.00312042551271281,missense|LC,17043012132,17,43012132,
SPIN1,ENSG00000106723,0.759537383519569,0.533834718128254,1,-0.040157224697701,missense|LC,9088410987,9,88410987,
FMN2,ENSG00000155816,0.759548537968406,0.605428541419617,0.536685830620295,0.00343458846372963,missense|LC,1240091946,1,240091946,
LDB2,ENSG00000169744,0.759667095663289,0.756028260152855,0.536708964654193,0.0076313296982878,missense|LC,4016502537,4,16502537,
GRAP2,ENSG00000100351,0.759707652168199,0.597562728719703,0.644446136188302,0.00624457466801529,missense|LC,22039901230,22,39901230,
MIP,ENSG00000135517,0.759720464474536,0.54725095600891,0.992944371278521,-0.0178458022401795,missense|LC,12056451223,12,56451223,
PIGZ,ENSG00000119227,0.759740273861296,0.601643457627359,0.537717125655182,-0.00430160952992041,missense|LC,3196941834,3,196941834,
RCC2,ENSG00000179051,0.759740283789869,0.591401136671826,0.904573642229275,-0.00571106375320466,missense|LC,1017409063,1,17409063,
NCOR2,ENSG00000196498,0.759743490432258,0.866962361171636,0.534694162070994,-0.000734976078595783,missense|LC,12124325332,12,124325332,
CD163L1,ENSG00000177675,0.759751555649849,0.541266908851958,0.58399498351261,0.00351614141879279,missense|LC,12007357354,12,7357354,
LGALS14,ENSG00000006659,0.759830314379546,0.66515444430604,0.570689228349353,0.00980802963633752,missense|LC,19039704452,19,39704452,
SCN7A,ENSG00000136546,0.759884601076405,0.528452678317404,0.750824473894848,0.00422976601601641,missense|LC,2166405531,2,166405531,
SLC12A5,ENSG00000124140,0.760033093288871,0.836737806899953,0.536093511529049,-0.00298502333091065,missense|LC,20046021587,20,46021587,
NGRN,ENSG00000182768,0.760102250216634,0.587980594067697,0.596729810895201,0.00832491322146606,missense|LC,15090261925,15,90261925,
R3HDM4,ENSG00000198858,0.760296798435584,0.936857396817828,0.547424422126981,0.00131895627768287,missense|LC,19000897388,19,897388,
ANKRD34A,ENSG00000272031,0.760351576672563,0.945231360444537,0.524554222929267,0.00194557043224295,missense|LC,1145957489,1,145957489,
RALBP1,ENSG00000017797,0.760380066945209,0.610747071924024,0.627797424483805,-0.00648674868806498,missense|LC,18009512935,18,9512935,
